 0.678711,  0.856445
 0.803711,  0.731445
 0.288086,  0.965820
 0.913086,  0.840820
 0.725586,  0.903320
 0.850586,  0.528320
 0.944336,  0.684570
 0.756836,  0.997070
 0.254883,  0.999023
 0.879883,  0.874023
 0.692383,  0.936523
 0.973633,  0.655273
 0.786133,  0.967773
 0.551758,  0.983398
 0.926758,  0.608398
 0.989258,  0.420898
 0.489258,  0.920898
 0.864258,  0.795898
 0.958008,  0.889648
 0.645508,  0.827148
 0.770508,  0.702148
 0.528320,  0.850586
 0.903320,  0.725586
 0.965820,  0.288086
 0.840820,  0.913086
 0.997070,  0.756836
 0.684570,  0.944336
 0.918945,  0.991211
 0.731445,  0.803711
 0.856445,  0.678711
 0.575195,  0.897461
 0.950195,  0.522461
 0.387695,  0.959961
 0.762695,  0.834961
 0.508789,  0.916992
 0.883789,  0.541992
 0.696289,  0.729492
 0.946289,  0.479492
 0.446289,  0.979492
 0.821289,  0.854492
 0.977539,  0.948242
 0.665039,  0.760742
 0.790039,  0.635742
 0.930664,  0.807617
 0.743164,  0.995117
 0.993164,  0.245117
 0.868164,  0.620117
 0.586914,  0.838867
 0.961914,  0.713867
 0.774414,  0.901367
 0.891602,  0.924805
 0.704102,  0.862305
 0.829102,  0.737305
 0.610352,  0.956055
 0.985352,  0.581055
 0.922852,  0.393555
 0.797852,  0.768555
 0.907227,  0.659180
 0.969727,  0.346680
 0.844727,  0.971680
 0.938477,  0.815430
 0.625977,  0.877930
 0.501465,  0.876465
 0.876465,  0.501465
 0.938965,  0.438965
 0.438965,  0.938965
 0.813965,  0.813965
 0.970215,  0.970215
 0.657715,  0.782715
 0.782715,  0.657715
 0.923340,  0.767090
 0.735840,  0.954590
 0.985840,  0.204590
 0.860840,  0.579590
 0.579590,  0.860840
 0.954590,  0.735840
 0.204590,  0.985840
 0.767090,  0.923340
 0.899902,  0.899902
 0.712402,  0.837402
 0.837402,  0.712402
 0.618652,  0.993652
 0.993652,  0.618652
 0.931152,  0.431152
 0.431152,  0.931152
 0.806152,  0.806152
 0.915527,  0.634277
 0.978027,  0.321777
 0.853027,  0.946777
 0.321777,  0.978027
 0.946777,  0.853027
 0.634277,  0.915527
 0.888184,  0.833496
 0.700684,  0.895996
 0.606934,  0.802246
 0.981934,  0.677246
 0.794434,  0.989746
 0.560059,  0.942871
 0.935059,  0.567871
 0.997559,  0.380371
 0.497559,  0.880371
 0.872559,  0.755371
 0.966309,  0.911621
 0.653809,  0.849121
 0.778809,  0.724121
 0.895996,  0.700684
 0.833496,  0.888184
 0.989746,  0.794434
 0.677246,  0.981934
 0.802246,  0.606934
 0.911621,  0.966309
 0.724121,  0.778809
 0.849121,  0.653809
 0.567871,  0.935059
 0.942871,  0.560059
 0.880371,  0.497559
 0.380371,  0.997559
 0.755371,  0.872559
 0.882324,  0.999512
 0.694824,  0.812012
 0.819824,  0.687012
 0.601074,  0.905762
 0.976074,  0.530762
 0.913574,  0.468262
 0.413574,  0.968262
 0.788574,  0.843262
 0.554199,  0.858887
 0.929199,  0.733887
 0.179199,  0.983887
 0.991699,  0.296387
 0.866699,  0.921387
 0.960449,  0.765137
 0.647949,  0.952637
 0.530762,  0.976074
 0.905762,  0.601074
 0.968262,  0.413574
 0.468262,  0.913574
 0.843262,  0.788574
 0.999512,  0.882324
 0.687012,  0.819824
 0.812012,  0.694824
 0.296387,  0.991699
 0.921387,  0.866699
 0.733887,  0.929199
 0.983887,  0.179199
 0.858887,  0.554199
 0.952637,  0.647949
 0.765137,  0.960449
 0.886230,  0.667480
 0.948730,  0.354980
 0.823730,  0.979980
 0.354980,  0.948730
 0.979980,  0.823730
 0.667480,  0.886230
 0.933105,  0.933105
 0.745605,  0.870605
 0.995605,  0.120605
 0.870605,  0.745605
 0.120605,  0.995605
 0.589355,  0.964355
 0.964355,  0.589355
 0.776855,  0.776855
 0.894043,  0.800293
 0.706543,  0.987793
 0.831543,  0.612793
 0.612793,  0.831543
 0.987793,  0.706543
 0.800293,  0.894043
 0.534668,  0.909668
 0.909668,  0.534668
 0.722168,  0.722168
 0.972168,  0.472168
 0.472168,  0.972168
 0.847168,  0.847168
 0.940918,  0.940918
 0.877441,  0.750488
 0.689941,  0.937988
 0.596191,  0.844238
 0.971191,  0.719238
 0.783691,  0.906738
 0.549316,  0.891113
 0.924316,  0.516113
 0.736816,  0.703613
 0.986816,  0.453613
 0.486816,  0.953613
 0.861816,  0.828613
 0.955566,  0.984863
 0.643066,  0.797363
 0.768066,  0.672363
 0.900879,  0.648926
 0.963379,  0.336426
 0.838379,  0.961426
 0.369629,  0.992676
 0.994629,  0.867676
 0.682129,  0.930176
 0.916504,  0.883301
 0.729004,  0.820801
 0.854004,  0.695801
 0.572754,  0.977051
 0.947754,  0.602051
 0.760254,  0.789551
 0.514160,  0.957520
 0.889160,  0.582520
 0.951660,  0.395020
 0.451660,  0.895020
 0.826660,  0.770020
 0.982910,  0.926270
 0.670410,  0.863770
 0.795410,  0.738770
 0.936035,  0.816895
 0.748535,  0.879395
 0.998535,  0.129395
 0.873535,  0.504395
 0.967285,  0.660645
 0.779785,  0.973145
 0.896973,  0.949707
 0.709473,  0.762207
 0.834473,  0.637207
 0.615723,  0.918457
 0.990723,  0.543457
 0.928223,  0.480957
 0.428223,  0.980957
 0.803223,  0.855957
 0.912598,  0.715332
 0.975098,  0.277832
 0.850098,  0.902832
 0.943848,  0.809082
 0.631348,  0.996582
 0.504395,  0.873535
 0.879395,  0.748535
 0.129395,  0.998535
 0.816895,  0.936035
 0.973145,  0.779785
 0.660645,  0.967285
 0.926270,  0.982910
 0.738770,  0.795410
 0.863770,  0.670410
 0.582520,  0.889160
 0.957520,  0.514160
 0.895020,  0.451660
 0.395020,  0.951660
 0.770020,  0.826660
 0.277832,  0.975098
 0.902832,  0.850098
 0.715332,  0.912598
 0.996582,  0.631348
 0.809082,  0.943848
 0.543457,  0.990723
 0.918457,  0.615723
 0.980957,  0.428223
 0.480957,  0.928223
 0.855957,  0.803223
 0.949707,  0.896973
 0.637207,  0.834473
 0.762207,  0.709473
 0.883301,  0.916504
 0.695801,  0.854004
 0.820801,  0.729004
 0.602051,  0.947754
 0.977051,  0.572754
 0.789551,  0.760254
 0.930176,  0.682129
 0.992676,  0.369629
 0.867676,  0.994629
 0.336426,  0.963379
 0.961426,  0.838379
 0.648926,  0.900879
 0.516113,  0.924316
 0.891113,  0.549316
 0.703613,  0.736816
 0.953613,  0.486816
 0.453613,  0.986816
 0.828613,  0.861816
 0.984863,  0.955566
 0.672363,  0.768066
 0.797363,  0.643066
 0.906738,  0.783691
 0.719238,  0.971191
 0.844238,  0.596191
 0.937988,  0.689941
 0.750488,  0.877441
 0.875732,  0.688721
 0.813232,  0.876221
 0.969482,  0.782471
 0.656982,  0.969971
 0.922607,  0.954346
 0.735107,  0.766846
 0.860107,  0.641846
 0.578857,  0.923096
 0.953857,  0.548096
 0.891357,  0.485596
 0.391357,  0.985596
 0.766357,  0.860596
 0.274170,  0.962158
 0.899170,  0.837158
 0.711670,  0.899658
 0.617920,  0.805908
 0.992920,  0.680908
 0.930420,  0.368408
 0.805420,  0.993408
 0.539795,  0.946533
 0.914795,  0.571533
 0.977295,  0.384033
 0.477295,  0.884033
 0.852295,  0.759033
 0.946045,  0.915283
 0.633545,  0.852783
 0.758545,  0.727783
 0.887451,  0.895752
 0.699951,  0.833252
 0.824951,  0.708252
 0.606201,  0.989502
 0.981201,  0.614502
 0.918701,  0.427002
 0.418701,  0.927002
 0.793701,  0.802002
 0.934326,  0.630127
 0.996826,  0.317627
 0.871826,  0.942627
 0.340576,  0.973877
 0.965576,  0.848877
 0.653076,  0.911377
 0.520264,  0.887939
 0.895264,  0.512939
 0.957764,  0.450439
 0.457764,  0.950439
 0.832764,  0.825439
 0.989014,  0.981689
 0.676514,  0.794189
 0.801514,  0.669189
 0.910889,  0.778564
 0.723389,  0.966064
 0.848389,  0.591064
 0.567139,  0.872314
 0.942139,  0.747314
 0.192139,  0.997314
 0.754639,  0.934814
 0.881592,  0.811768
 0.694092,  0.999268
 0.819092,  0.624268
 0.600342,  0.843018
 0.975342,  0.718018
 0.787842,  0.905518
 0.553467,  0.921143
 0.928467,  0.546143
 0.740967,  0.733643
 0.990967,  0.483643
 0.490967,  0.983643
 0.865967,  0.858643
 0.959717,  0.952393
 0.647217,  0.764893
 0.772217,  0.639893
 0.905029,  0.663330
 0.967529,  0.350830
 0.842529,  0.975830
 0.373779,  0.944580
 0.998779,  0.819580
 0.686279,  0.882080
 0.920654,  0.928955
 0.733154,  0.866455
 0.858154,  0.741455
 0.576904,  0.960205
 0.951904,  0.585205
 0.764404,  0.772705
 0.510498,  0.979736
 0.885498,  0.604736
 0.947998,  0.417236
 0.447998,  0.917236
 0.822998,  0.792236
 0.979248,  0.885986
 0.666748,  0.823486
 0.791748,  0.698486
 0.307373,  0.995361
 0.932373,  0.870361
 0.744873,  0.932861
 0.994873,  0.182861
 0.869873,  0.557861
 0.963623,  0.651611
 0.776123,  0.964111
 0.893311,  0.987549
 0.705811,  0.800049
 0.830811,  0.675049
 0.612061,  0.893799
 0.987061,  0.518799
 0.924561,  0.456299
 0.424561,  0.956299
 0.799561,  0.831299
 0.533936,  0.846924
 0.908936,  0.721924
 0.971436,  0.284424
 0.846436,  0.909424
 0.940186,  0.753174
 0.627686,  0.940674
 0.878662,  0.937744
 0.691162,  0.750244
 0.816162,  0.625244
 0.597412,  0.906494
 0.972412,  0.531494
 0.909912,  0.468994
 0.409912,  0.968994
 0.784912,  0.843994
 0.925537,  0.703369
 0.988037,  0.265869
 0.863037,  0.890869
 0.956787,  0.797119
 0.644287,  0.984619
 0.527100,  0.961182
 0.902100,  0.586182
 0.964600,  0.398682
 0.464600,  0.898682
 0.839600,  0.773682
 0.995850,  0.929932
 0.683350,  0.867432
 0.808350,  0.742432
 0.917725,  0.820557
 0.730225,  0.883057
 0.948975,  0.664307
 0.761475,  0.976807
 0.890381,  0.644775
 0.952881,  0.332275
 0.827881,  0.957275
 0.359131,  0.988525
 0.984131,  0.863525
 0.671631,  0.926025
 0.937256,  0.879150
 0.749756,  0.816650
 0.999756,  0.066650
 0.874756,  0.691650
 0.593506,  0.972900
 0.968506,  0.597900
 0.781006,  0.785400
 0.898193,  0.761963
 0.710693,  0.949463
 0.835693,  0.574463
 0.616943,  0.855713
 0.991943,  0.730713
 0.241943,  0.980713
 0.804443,  0.918213
 0.538818,  0.902588
 0.913818,  0.527588
 0.726318,  0.715088
 0.976318,  0.465088
 0.476318,  0.965088
 0.851318,  0.840088
 0.945068,  0.996338
 0.632568,  0.808838
 0.757568,  0.683838
 0.505615,  0.935791
 0.880615,  0.560791
 0.693115,  0.748291
 0.943115,  0.498291
 0.443115,  0.998291
 0.818115,  0.873291
 0.974365,  0.967041
 0.661865,  0.779541
 0.786865,  0.654541
 0.927490,  0.795166
 0.739990,  0.982666
 0.989990,  0.232666
 0.864990,  0.607666
 0.583740,  0.826416
 0.958740,  0.701416
 0.771240,  0.888916
 0.904053,  0.912354
 0.716553,  0.849854
 0.841553,  0.724854
 0.622803,  0.943604
 0.997803,  0.568604
 0.935303,  0.381104
 0.810303,  0.756104
 0.919678,  0.677979
 0.982178,  0.365479
 0.857178,  0.990479
 0.325928,  0.959229
 0.950928,  0.834229
 0.638428,  0.896729
 0.259521,  0.978760
 0.884521,  0.853760
 0.697021,  0.916260
 0.978271,  0.635010
 0.790771,  0.947510
 0.556396,  0.994385
 0.931396,  0.619385
 0.743896,  0.681885
 0.993896,  0.431885
 0.493896,  0.931885
 0.868896,  0.806885
 0.962646,  0.900635
 0.650146,  0.838135
 0.775146,  0.713135
 0.517334,  0.861572
 0.892334,  0.736572
 0.954834,  0.299072
 0.829834,  0.924072
 0.986084,  0.767822
 0.673584,  0.955322
 0.907959,  0.970947
 0.720459,  0.783447
 0.845459,  0.658447
 0.564209,  0.877197
 0.939209,  0.502197
 0.376709,  0.939697
 0.751709,  0.814697
 0.876221,  0.813232
 0.688721,  0.875732
 0.969971,  0.656982
 0.782471,  0.969482
 0.548096,  0.953857
 0.923096,  0.578857
 0.985596,  0.391357
 0.485596,  0.891357
 0.860596,  0.766357
 0.954346,  0.922607
 0.641846,  0.860107
 0.766846,  0.735107
 0.899658,  0.711670
 0.962158,  0.274170
 0.837158,  0.899170
 0.368408,  0.930420
 0.993408,  0.805420
 0.680908,  0.992920
 0.805908,  0.617920
 0.915283,  0.946045
 0.727783,  0.758545
 0.852783,  0.633545
 0.571533,  0.914795
 0.946533,  0.539795
 0.884033,  0.477295
 0.384033,  0.977295
 0.759033,  0.852295
 0.512939,  0.895264
 0.887939,  0.520264
 0.950439,  0.457764
 0.450439,  0.957764
 0.825439,  0.832764
 0.981689,  0.989014
 0.669189,  0.801514
 0.794189,  0.676514
 0.934814,  0.754639
 0.747314,  0.942139
 0.997314,  0.192139
 0.872314,  0.567139
 0.591064,  0.848389
 0.966064,  0.723389
 0.778564,  0.910889
 0.895752,  0.887451
 0.708252,  0.824951
 0.833252,  0.699951
 0.614502,  0.981201
 0.989502,  0.606201
 0.927002,  0.418701
 0.427002,  0.918701
 0.802002,  0.793701
 0.911377,  0.653076
 0.973877,  0.340576
 0.848877,  0.965576
 0.317627,  0.996826
 0.942627,  0.871826
 0.630127,  0.934326
 0.882080,  0.686279
 0.944580,  0.373779
 0.819580,  0.998779
 0.350830,  0.967529
 0.975830,  0.842529
 0.663330,  0.905029
 0.928955,  0.920654
 0.741455,  0.858154
 0.866455,  0.733154
 0.585205,  0.951904
 0.960205,  0.576904
 0.772705,  0.764404
 0.905518,  0.787842
 0.718018,  0.975342
 0.843018,  0.600342
 0.624268,  0.819092
 0.999268,  0.694092
 0.811768,  0.881592
 0.546143,  0.928467
 0.921143,  0.553467
 0.733643,  0.740967
 0.983643,  0.490967
 0.483643,  0.990967
 0.858643,  0.865967
 0.952393,  0.959717
 0.639893,  0.772217
 0.764893,  0.647217
 0.885986,  0.979248
 0.698486,  0.791748
 0.823486,  0.666748
 0.604736,  0.885498
 0.979736,  0.510498
 0.917236,  0.447998
 0.417236,  0.947998
 0.792236,  0.822998
 0.557861,  0.869873
 0.932861,  0.744873
 0.182861,  0.994873
 0.995361,  0.307373
 0.870361,  0.932373
 0.964111,  0.776123
 0.651611,  0.963623
 0.518799,  0.987061
 0.893799,  0.612061
 0.956299,  0.424561
 0.456299,  0.924561
 0.831299,  0.799561
 0.987549,  0.893311
 0.675049,  0.830811
 0.800049,  0.705811
 0.284424,  0.971436
 0.909424,  0.846436
 0.721924,  0.908936
 0.846924,  0.533936
 0.940674,  0.627686
 0.753174,  0.940186
 0.502197,  0.939209
 0.877197,  0.564209
 0.939697,  0.376709
 0.814697,  0.751709
 0.970947,  0.907959
 0.658447,  0.845459
 0.783447,  0.720459
 0.299072,  0.954834
 0.924072,  0.829834
 0.736572,  0.892334
 0.861572,  0.517334
 0.955322,  0.673584
 0.767822,  0.986084
 0.900635,  0.962646
 0.713135,  0.775146
 0.838135,  0.650146
 0.619385,  0.931396
 0.994385,  0.556396
 0.681885,  0.743896
 0.931885,  0.493896
 0.431885,  0.993896
 0.806885,  0.868896
 0.916260,  0.697021
 0.978760,  0.259521
 0.853760,  0.884521
 0.947510,  0.790771
 0.635010,  0.978271
 0.888916,  0.771240
 0.701416,  0.958740
 0.826416,  0.583740
 0.607666,  0.864990
 0.982666,  0.739990
 0.232666,  0.989990
 0.795166,  0.927490
 0.560791,  0.880615
 0.935791,  0.505615
 0.748291,  0.693115
 0.998291,  0.443115
 0.498291,  0.943115
 0.873291,  0.818115
 0.967041,  0.974365
 0.654541,  0.786865
 0.779541,  0.661865
 0.896729,  0.638428
 0.959229,  0.325928
 0.834229,  0.950928
 0.365479,  0.982178
 0.990479,  0.857178
 0.677979,  0.919678
 0.912354,  0.904053
 0.724854,  0.841553
 0.849854,  0.716553
 0.568604,  0.997803
 0.943604,  0.622803
 0.381104,  0.935303
 0.756104,  0.810303
 0.879150,  0.937256
 0.691650,  0.874756
 0.816650,  0.749756
 0.066650,  0.999756
 0.597900,  0.968506
 0.972900,  0.593506
 0.785400,  0.781006
 0.926025,  0.671631
 0.988525,  0.359131
 0.863525,  0.984131
 0.332275,  0.952881
 0.957275,  0.827881
 0.644775,  0.890381
 0.527588,  0.913818
 0.902588,  0.538818
 0.715088,  0.726318
 0.965088,  0.476318
 0.465088,  0.976318
 0.840088,  0.851318
 0.996338,  0.945068
 0.683838,  0.757568
 0.808838,  0.632568
 0.918213,  0.804443
 0.730713,  0.991943
 0.980713,  0.241943
 0.855713,  0.616943
 0.574463,  0.835693
 0.949463,  0.710693
 0.761963,  0.898193
 0.883057,  0.730225
 0.820557,  0.917725
 0.976807,  0.761475
 0.664307,  0.948975
 0.929932,  0.995850
 0.742432,  0.808350
 0.867432,  0.683350
 0.586182,  0.902100
 0.961182,  0.527100
 0.898682,  0.464600
 0.398682,  0.964600
 0.773682,  0.839600
 0.265869,  0.988037
 0.890869,  0.863037
 0.703369,  0.925537
 0.984619,  0.644287
 0.797119,  0.956787
 0.531494,  0.972412
 0.906494,  0.597412
 0.968994,  0.409912
 0.468994,  0.909912
 0.843994,  0.784912
 0.937744,  0.878662
 0.625244,  0.816162
 0.750244,  0.691162
 0.500366,  0.970581
 0.875366,  0.595581
 0.937866,  0.408081
 0.437866,  0.908081
 0.812866,  0.783081
 0.969116,  0.876831
 0.656616,  0.814331
 0.781616,  0.689331
 0.297241,  0.986206
 0.922241,  0.861206
 0.734741,  0.923706
 0.859741,  0.548706
 0.953491,  0.642456
 0.765991,  0.954956
 0.898804,  0.994019
 0.711304,  0.806519
 0.836304,  0.681519
 0.617554,  0.900269
 0.992554,  0.525269
 0.930054,  0.462769
 0.430054,  0.962769
 0.805054,  0.837769
 0.539429,  0.853394
 0.914429,  0.728394
 0.976929,  0.290894
 0.851929,  0.915894
 0.945679,  0.759644
 0.633179,  0.947144
 0.887085,  0.802612
 0.699585,  0.990112
 0.824585,  0.615112
 0.605835,  0.833862
 0.980835,  0.708862
 0.793335,  0.896362
 0.558960,  0.911987
 0.933960,  0.536987
 0.746460,  0.724487
 0.996460,  0.474487
 0.496460,  0.974487
 0.871460,  0.849487
 0.965210,  0.943237
 0.777710,  0.630737
 0.894897,  0.669800
 0.957397,  0.357300
 0.832397,  0.982300
 0.363647,  0.951050
 0.988647,  0.826050
 0.676147,  0.888550
 0.910522,  0.935425
 0.723022,  0.872925
 0.848022,  0.747925
 0.098022,  0.997925
 0.566772,  0.966675
 0.941772,  0.591675
 0.754272,  0.779175
 0.881226,  0.906128
 0.693726,  0.843628
 0.818726,  0.718628
 0.599976,  0.999878
 0.974976,  0.624878
 0.912476,  0.437378
 0.412476,  0.937378
 0.787476,  0.812378
 0.928101,  0.640503
 0.990601,  0.328003
 0.865601,  0.953003
 0.334351,  0.984253
 0.959351,  0.859253
 0.646851,  0.921753
 0.529663,  0.882690
 0.904663,  0.507690
 0.967163,  0.445190
 0.467163,  0.945190
 0.842163,  0.820190
 0.998413,  0.976440
 0.685913,  0.788940
 0.810913,  0.663940
 0.920288,  0.773315
 0.732788,  0.960815
 0.982788,  0.210815
 0.857788,  0.585815
 0.576538,  0.867065
 0.951538,  0.742065
 0.201538,  0.992065
 0.764038,  0.929565
 0.885132,  0.699097
 0.822632,  0.886597
 0.978882,  0.792847
 0.666382,  0.980347
 0.932007,  0.964722
 0.744507,  0.777222
 0.869507,  0.652222
 0.588257,  0.933472
 0.963257,  0.558472
 0.900757,  0.495972
 0.400757,  0.995972
 0.775757,  0.870972
 0.892944,  0.831909
 0.705444,  0.894409
 0.611694,  0.800659
 0.986694,  0.675659
 0.799194,  0.988159
 0.533569,  0.941284
 0.908569,  0.566284
 0.971069,  0.378784
 0.846069,  0.753784
 0.939819,  0.910034
 0.627319,  0.847534
 0.752319,  0.722534
 0.253296,  0.969604
 0.878296,  0.844604
 0.690796,  0.907104
 0.972046,  0.625854
 0.784546,  0.938354
 0.550171,  0.985229
 0.925171,  0.610229
 0.987671,  0.422729
 0.487671,  0.922729
 0.862671,  0.797729
 0.956421,  0.891479
 0.643921,  0.828979
 0.768921,  0.703979
 0.526733,  0.868042
 0.901733,  0.743042
 0.151733,  0.993042
 0.964233,  0.305542
 0.839233,  0.930542
 0.995483,  0.774292
 0.682983,  0.961792
 0.917358,  0.977417
 0.729858,  0.789917
 0.854858,  0.664917
 0.573608,  0.883667
 0.948608,  0.508667
 0.386108,  0.946167
 0.761108,  0.821167
 0.515015,  0.926636
 0.890015,  0.551636
 0.702515,  0.739136
 0.952515,  0.489136
 0.452515,  0.989136
 0.827515,  0.864136
 0.983765,  0.957886
 0.671265,  0.770386
 0.796265,  0.645386
 0.936890,  0.786011
 0.749390,  0.973511
 0.999390,  0.223511
 0.874390,  0.598511
 0.593140,  0.817261
 0.968140,  0.692261
 0.780640,  0.879761
 0.897827,  0.918823
 0.710327,  0.856323
 0.835327,  0.731323
 0.616577,  0.950073
 0.991577,  0.575073
 0.929077,  0.387573
 0.804077,  0.762573
 0.913452,  0.684448
 0.975952,  0.371948
 0.850952,  0.996948
 0.319702,  0.965698
 0.944702,  0.840698
 0.632202,  0.903198
 0.880249,  0.655151
 0.942749,  0.342651
 0.817749,  0.967651
 0.348999,  0.998901
 0.973999,  0.873901
 0.661499,  0.936401
 0.927124,  0.889526
 0.739624,  0.827026
 0.864624,  0.702026
 0.583374,  0.983276
 0.958374,  0.608276
 0.395874,  0.920776
 0.770874,  0.795776
 0.903687,  0.756714
 0.716187,  0.944214
 0.841187,  0.569214
 0.622437,  0.850464
 0.997437,  0.725464
 0.247437,  0.975464
 0.809937,  0.912964
 0.544312,  0.897339
 0.919312,  0.522339
 0.731812,  0.709839
 0.981812,  0.459839
 0.481812,  0.959839
 0.856812,  0.834839
 0.950562,  0.991089
 0.638062,  0.803589
 0.763062,  0.678589
 0.884155,  0.948120
 0.696655,  0.760620
 0.821655,  0.635620
 0.602905,  0.916870
 0.977905,  0.541870
 0.915405,  0.479370
 0.415405,  0.979370
 0.790405,  0.854370
 0.556030,  0.838745
 0.931030,  0.713745
 0.993530,  0.276245
 0.868530,  0.901245
 0.962280,  0.807495
 0.649780,  0.994995
 0.516968,  0.955933
 0.891968,  0.580933
 0.954468,  0.393433
 0.454468,  0.893433
 0.829468,  0.768433
 0.985718,  0.924683
 0.673218,  0.862183
 0.798218,  0.737183
 0.907593,  0.815308
 0.720093,  0.877808
 0.938843,  0.659058
 0.751343,  0.971558
 0.876831,  0.969116
 0.689331,  0.781616
 0.814331,  0.656616
 0.595581,  0.875366
 0.970581,  0.500366
 0.908081,  0.437866
 0.408081,  0.937866
 0.783081,  0.812866
 0.548706,  0.859741
 0.923706,  0.734741
 0.986206,  0.297241
 0.861206,  0.922241
 0.954956,  0.765991
 0.642456,  0.953491
 0.525269,  0.992554
 0.900269,  0.617554
 0.962769,  0.430054
 0.462769,  0.930054
 0.837769,  0.805054
 0.994019,  0.898804
 0.681519,  0.836304
 0.806519,  0.711304
 0.290894,  0.976929
 0.915894,  0.851929
 0.728394,  0.914429
 0.853394,  0.539429
 0.947144,  0.633179
 0.759644,  0.945679
 0.888550,  0.676147
 0.951050,  0.363647
 0.826050,  0.988647
 0.357300,  0.957397
 0.982300,  0.832397
 0.669800,  0.894897
 0.935425,  0.910522
 0.747925,  0.848022
 0.997925,  0.098022
 0.872925,  0.723022
 0.591675,  0.941772
 0.966675,  0.566772
 0.779175,  0.754272
 0.896362,  0.793335
 0.708862,  0.980835
 0.833862,  0.605835
 0.615112,  0.824585
 0.990112,  0.699585
 0.802612,  0.887085
 0.536987,  0.933960
 0.911987,  0.558960
 0.724487,  0.746460
 0.974487,  0.496460
 0.474487,  0.996460
 0.849487,  0.871460
 0.943237,  0.965210
 0.630737,  0.777710
 0.507690,  0.904663
 0.882690,  0.529663
 0.945190,  0.467163
 0.445190,  0.967163
 0.820190,  0.842163
 0.976440,  0.998413
 0.663940,  0.810913
 0.788940,  0.685913
 0.929565,  0.764038
 0.742065,  0.951538
